                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     74,                 1.5377,                 2.4964,                  1.536,                0.65303,                0.48464,                0.54819,                0.40246,                 1.2106,                 1.8036,                 1.3099,             3.2999e-05,             3.2999e-05,             3.2999e-05
                     75,                 1.4739,                 2.3887,                 1.4927,                0.61647,                0.48985,                0.54704,                0.40015,                 1.2066,                 1.8162,                 1.3048,             3.1821e-05,             3.1821e-05,             3.1821e-05
                     76,                 1.4637,                 2.3815,                 1.4842,                0.63454,                0.50258,                0.55004,                0.40466,                 1.2038,                 1.8132,                  1.303,             3.0643e-05,             3.0643e-05,             3.0643e-05
                     77,                 1.4678,                 2.4469,                 1.5058,                0.65518,                0.48598,                0.54538,                0.40226,                  1.206,                 1.8292,                 1.3034,             2.9464e-05,             2.9464e-05,             2.9464e-05
                     78,                 1.4369,                 2.3861,                  1.477,                0.62609,                0.50217,                0.54933,                0.40792,                 1.1967,                 1.8593,                 1.2982,             2.8286e-05,             2.8286e-05,             2.8286e-05
                     79,                 1.5122,                 2.4401,                 1.5328,                0.61212,                0.50424,                 0.5503,                0.40918,                 1.1939,                 1.8585,                 1.2971,             2.7108e-05,             2.7108e-05,             2.7108e-05
                     80,                 1.4425,                 2.4533,                  1.504,                0.62872,                0.51436,                0.55463,                0.41132,                 1.1908,                 1.8555,                 1.2975,              2.593e-05,              2.593e-05,              2.593e-05
                     81,                  1.467,                 2.4513,                 1.4679,                0.62772,                0.52739,                0.55633,                0.41206,                 1.1889,                 1.8865,                 1.2924,             2.4752e-05,             2.4752e-05,             2.4752e-05
                     82,                 1.4964,                 2.4161,                 1.5068,                 0.5682,                0.54153,                0.55296,                0.41161,                 1.1952,                 1.8297,                  1.299,             2.3574e-05,             2.3574e-05,             2.3574e-05
                     83,                 1.4644,                 2.4142,                 1.5063,                0.65034,                 0.5203,                0.56009,                0.41755,                 1.1874,                 1.8321,                 1.2941,             2.2396e-05,             2.2396e-05,             2.2396e-05
                     84,                 1.3615,                 2.2978,                   1.45,                0.59131,                0.54626,                 0.5674,                0.42351,                 1.1828,                 1.8225,                 1.2914,             2.1218e-05,             2.1218e-05,             2.1218e-05
                     85,                 1.3893,                 2.3967,                 1.4525,                 0.6525,                0.50022,                0.55769,                0.41796,                 1.1837,                 1.8005,                 1.2932,              2.004e-05,              2.004e-05,              2.004e-05
                     86,                 1.4579,                  2.318,                 1.4767,                0.59829,                0.54043,                 0.5694,                0.42439,                  1.185,                 1.7627,                 1.2975,             1.8862e-05,             1.8862e-05,             1.8862e-05
                     87,                 1.4175,                  2.464,                 1.5229,                0.60211,                0.54801,                0.56458,                0.42462,                 1.1791,                 1.7411,                 1.2929,             1.7683e-05,             1.7683e-05,             1.7683e-05
                     88,                 1.4771,                 2.3265,                 1.5001,                0.68857,                0.49495,                0.56608,                0.42589,                 1.1767,                 1.7187,                 1.2915,             1.6505e-05,             1.6505e-05,             1.6505e-05
                     89,                 1.4781,                 2.4115,                 1.5113,                0.68373,                0.49906,                 0.5733,                0.42833,                 1.1743,                 1.7142,                 1.2869,             1.5327e-05,             1.5327e-05,             1.5327e-05
                     90,                 1.4245,                 2.3749,                 1.4766,                0.67431,                0.50898,                0.57515,                0.43054,                 1.1741,                 1.7392,                 1.2859,             1.4149e-05,             1.4149e-05,             1.4149e-05
                     91,                  1.444,                 2.8409,                 1.4781,                0.69027,                0.49862,                0.57344,                0.42828,                 1.1672,                 1.8841,                 1.2679,             1.2971e-05,             1.2971e-05,             1.2971e-05
                     92,                 1.4854,                 2.6958,                 1.4703,                0.71385,                0.46505,                 0.5597,                0.40985,                 1.1772,                 2.0488,                 1.2697,             1.1793e-05,             1.1793e-05,             1.1793e-05
                     93,                 1.4654,                 2.7855,                 1.4733,                 0.7227,                0.45878,                0.55807,                0.41196,                 1.1745,                 2.0685,                 1.2663,             1.0615e-05,             1.0615e-05,             1.0615e-05
                     94,                 1.4739,                 2.7336,                 1.4977,                  0.716,                0.46777,                0.55487,                0.40764,                 1.1908,                 2.0905,                 1.2741,             9.4367e-06,             9.4367e-06,             9.4367e-06
                     95,                 1.5116,                 2.7231,                 1.4615,                0.72923,                0.45519,                0.55105,                 0.4032,                 1.1907,                 2.0872,                 1.2736,             8.2586e-06,             8.2586e-06,             8.2586e-06
                     96,                 1.4531,                 2.7521,                 1.4871,                0.71893,                0.45858,                0.56375,                0.41092,                 1.1917,                 2.1136,                 1.2743,             7.0805e-06,             7.0805e-06,             7.0805e-06
                     97,                 1.3958,                 2.6636,                 1.4494,                0.72393,                0.46269,                0.56368,                0.41316,                 1.1878,                 2.1248,                 1.2716,             5.9024e-06,             5.9024e-06,             5.9024e-06
                     98,                  1.447,                 2.6254,                 1.4801,                0.73645,                0.45375,                0.56867,                0.41637,                 1.1851,                 2.0566,                 1.2687,             4.7243e-06,             4.7243e-06,             4.7243e-06
                     99,                 1.3911,                 2.6602,                 1.4338,                0.72064,                0.45933,                0.56769,                0.41509,                  1.182,                  2.072,                 1.2674,             3.5462e-06,             3.5462e-06,             3.5462e-06
                    100,                 1.4286,                 2.7779,                 1.4599,                0.72766,                0.46244,                0.56595,                0.41426,                   1.18,                 2.1126,                 1.2651,             2.3681e-06,             2.3681e-06,             2.3681e-06
